ZONE_TYPE,ZONE_CLASS,EDIT_STATU,EDIT_DATE,PD_PREFIX,PD_NUM,ORDINANCE_,ORDINANCE1
4,RS-3,ACTIVE,06/17/05,,0,,
4,RT-4,ACTIVE,09/14/12,,0,17467,07/25/12
4,RT-4,ACTIVE,05/02/12,,0,,
5,PD 1095,ACTIVE,09/14/12,RB,1095,17361,07/25/12
4,RM-6,ACTIVE,05/01/12,,0,,
3,M2-3,ACTIVE,,,0,,
5,PD 1198,ACTIVE,09/14/12,B,1198,17139,07/25/12
4,RM-5,ACTIVE,05/02/12,,0,,
4,RM-5,ACTIVE,05/02/12,,0,,
7,DX-5,ACTIVE,12/18/07,,0,,
1,B1-3,ACTIVE,08/09/12,,0,,
9,DR-5,ACTIVE,05/02/12,,0,,
5,PD 1080,ACTIVE,12/13/07,,1080,16199,09/27/07
2,C1-3,ACTIVE,09/14/12,,0,17508,07/25/12
1,B1-2,ACTIVE,06/15/05,,0,A5659,05/11/05
2,C2-2,ACTIVE,10/05/12,,0,17524,09/12/12
10,DS-5,ACTIVE,05/02/12,,0,,
1,B1-2,ACTIVE,03/14/11,,0,,
1,B3-3,ACTIVE,,,0,,
1,B3-5,ACTIVE,05/17/12,,0,17429,04/24/12
2,C1-3,ACTIVE,10/05/12,,0,17525,09/12/12
4,RM-6,ACTIVE,05/17/12,,0,A7792,04/24/12
4,RT-4,ACTIVE,07/12/12,,0,,
7,DX-7,ACTIVE,05/17/12,,0,17416,04/24/12
3,M2-3,ACTIVE,,,0,,
6,PMD 11,ACTIVE,01/19/05,,0,MA-75,12/16/04
5,PD 1190,ACTIVE,05/17/12,W,1190,17433,04/24/12
2,C2-1,ACTIVE,05/22/12,,0,17431,04/24/12
4,RS-3,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
5,PD 677,ACTIVE,05/22/12,I,677,A7800,04/24/12
2,C1-2,ACTIVE,10/05/12,,0,17522,09/12/12
3,M1-1,ACTIVE,12/21/06,,0,,
4,RM-4.5,ACTIVE,10/05/12,,0,17518,09/12/12
4,RT-4,ACTIVE,06/17/08,,0,,
2,C1-2,ACTIVE,10/05/12,,0,17521,09/12/12
4,RS-3,ACTIVE,08/12/08,,0,,
1,B3-2,ACTIVE,10/05/12,,0,17517,09/12/12
4,RS-3,ACTIVE,10/09/07,,0,,
4,RT-3.5,ACTIVE,10/05/12,,0,17516,09/12/12
1,B3-1,ACTIVE,,,0,,
2,C1-1,ACTIVE,10/05/12,,0,17514,09/12/12
4,RS-3,ACTIVE,,,0,,
2,C1-1,ACTIVE,10/05/12,,0,17513,09/12/12
5,PD 559,ACTIVE,10/05/12,RB,559,17296,09/12/12
12,POS-1,ACTIVE,04/05/12,,0,A7776,02/15/12
4,RS-1,ACTIVE,01/30/12,,0,,
2,C1-2,ACTIVE,,,0,,
3,M2-2,ACTIVE,,,0,,
4,RM-5,ACTIVE,08/04/11,,0,,
4,RT-4,ACTIVE,04/14/09,,0,,
5,PD 723,ACTIVE,09/20/11,R,723,A7706,07/28/11
5,PD 1196,ACTIVE,09/17/12,I,1196,17472,07/25/12
4,RM-5,ACTIVE,05/02/12,,0,,
5,PD 1197,ACTIVE,09/17/12,R,1197,17218,07/25/12
3,M1-1,ACTIVE,02/18/09,,0,,
3,M1-2,ACTIVE,11/09/10,,0,,
5,PD 213,ACTIVE,03/09/11,B,213,17138,02/09/11
5,PD 1184,ACTIVE,04/10/12,I,1184,17266,10/05/11
5,PD 60,ACTIVE,11/07/11,IB,60,17233,10/05/11
4,RS-3,ACTIVE,,,0,,
1,B2-1,ACTIVE,11/13/12,,0,17562,10/31/12
1,B3-1,ACTIVE,,,0,,
1,B1-3,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
1,B2-3,ACTIVE,11/13/12,,0,17554,10/03/12
4,RS-3,ACTIVE,12/11/03,,0,,
4,RM-4.5,ACTIVE,11/15/11,,0,17334,11/02/11
2,C2-1,ACTIVE,,,0,,
2,C1-2,ACTIVE,11/15/11,,0,17332,11/02/11
2,C2-1,ACTIVE,11/13/12,,0,17530,10/03/12
1,B2-2,ACTIVE,04/26/12,,0,A7775,03/14/12
4,RS-1,ACTIVE,02/01/12,,0,,
5,PD 84,ACTIVE,11/29/11,RB,84,A7742,11/02/11
3,M1-2,ACTIVE,,,0,,
5,PD 1201,ACTIVE,11/13/12,B,1201,17444,10/03/12
5,PD 1001,ACTIVE,11/29/11,R,1001,16821,11/02/11
4,RS-3,ACTIVE,01/22/09,,0,,
2,C1-2,ACTIVE,11/29/11,,0,,
1,B3-2,ACTIVE,05/02/12,,0,,
12,POS-1,ACTIVE,04/26/12,,0,,
1,B2-3,ACTIVE,11/13/12,,0,17531,10/03/12
4,RS-3,ACTIVE,03/15/05,,0,,
4,RT-3.5,ACTIVE,11/13/12,,0,17532,10/03/12
4,RS-3,ACTIVE,,,0,,
4,RT-4,ACTIVE,11/13/12,,0,17533,10/31/12
1,B3-2,ACTIVE,11/13/12,,0,17549,10/03/12
4,RS-3,ACTIVE,04/14/06,,0,,
4,RT-4,ACTIVE,11/13/12,,0,17544,10/03/12
4,RM-5,ACTIVE,02/06/12,,0,,
4,RS-3,ACTIVE,04/26/12,,0,,
4,RM-5,ACTIVE,02/06/12,,0,,
4,RS-2,ACTIVE,02/06/12,,0,,
1,B3-1,ACTIVE,04/26/12,,0,,
4,RS-2,ACTIVE,,,0,,
6,PMD13,ACTIVE,02/06/12,,0,,
1,B3-2,ACTIVE,02/06/12,,0,,
1,B3-1,ACTIVE,,,0,,
2,C2-2,ACTIVE,01/09/08,,0,,
4,RS-3,ACTIVE,11/13/12,,0,17542,10/03/12
1,B1-3,ACTIVE,,,0,,
1,B3-5,ACTIVE,11/10/08,,0,,
4,RT-4,ACTIVE,04/26/12,,0,,
4,RS-1,ACTIVE,04/26/12,,0,,
1,B3-1,ACTIVE,04/26/12,,0,,
1,B3-3,ACTIVE,05/01/12,,0,,
4,RS-2,ACTIVE,05/01/12,,0,,
3,M1-2,ACTIVE,05/01/12,,0,,
2,C2-1,ACTIVE,05/01/12,,0,,
4,RT-4,ACTIVE,05/01/12,,0,,
4,RT-4,ACTIVE,05/01/12,,0,,
4,RS-3,ACTIVE,05/01/12,,0,,
4,RT-4,ACTIVE,05/01/12,,0,,
2,C3-1,ACTIVE,05/01/12,,0,,
4,RS-3,ACTIVE,05/01/12,,0,,
1,B2-3,ACTIVE,05/01/12,,0,,
1,B1-1,ACTIVE,,,0,,
3,M1-1,ACTIVE,05/01/12,,0,,
1,B3-3,ACTIVE,11/13/12,,0,17541,10/03/12
1,B3-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,11/07/06,,0,,
2,C1-1,ACTIVE,11/13/12,,0,17538,10/03/12
4,RS-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,05/17/12,,0,17425,04/24/12
4,RT-4,ACTIVE,03/23/12,,0,,
1,B2-3,ACTIVE,11/13/12,,0,17534,10/03/12
1,B1-1,ACTIVE,05/17/12,,0,17424,04/24/12
4,RT-4,ACTIVE,04/02/10,,0,,
1,B3-1,ACTIVE,05/17/12,,0,,
1,B3-2,ACTIVE,11/13/12,,0,17575,10/31/12
4,RS-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,05/17/12,,0,17423,04/24/12
1,B3-2,ACTIVE,11/13/12,,0,,
1,B1-1,ACTIVE,,,0,,
1,B3-2,ACTIVE,05/17/12,,0,17428,04/24/12
2,C1-2,ACTIVE,11/13/12,,0,A7809,10/03/12
4,RM-5,ACTIVE,,,0,,
5,PD 885,ACTIVE,05/17/12,I,885,17401,04/24/12
10,DS-3,ACTIVE,,,0,,
5,PD 963,ACTIVE,04/06/06,R,963,,
10,DS-5,ACTIVE,11/21/11,,0,,
4,RM-5,ACTIVE,05/17/12,,0,A7770,04/24/12
1,B3-2,ACTIVE,,,0,,
5,PD 931,ACTIVE,05/17/12,RB,931,17381,04/24/12
2,C1-2,ACTIVE,11/13/12,,0,A7808,10/03/12
3,M2-3,ACTIVE,,,0,,
2,C3-3,ACTIVE,05/17/12,,0,17352,04/24/12
1,B3-3,ACTIVE,,,0,,
4,RS-2,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
2,C1-2,ACTIVE,05/17/12,,0,A7798,04/24/12
4,RS-3,ACTIVE,11/13/12,,0,17572,10/31/12
1,B3-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
4,RT-3.5,ACTIVE,11/13/12,,0,17569,10/31/12
12,POS-1,ACTIVE,03/03/05,,0,,
4,RT-4,ACTIVE,,,0,,
4,RT-4,ACTIVE,05/17/12,,0,A7794,04/24/12
3,M1-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,11/13/07,,0,,
4,RT-4,ACTIVE,05/17/12,,0,A7793,04/24/12
4,RS-3,ACTIVE,11/13/12,,0,17568,10/31/12
4,RS-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,05/17/12,,0,17427,04/24/12
2,C1-1,ACTIVE,11/13/12,,0,17565,10/31/12
1,B3-2,ACTIVE,,,0,,
2,C1-2,ACTIVE,05/17/12,,0,17417,04/24/12
1,B1-1,ACTIVE,06/25/08,,0,,
1,B3-2,ACTIVE,07/09/08,,0,,
1,B3-3,ACTIVE,05/17/12,,0,17432,04/24/12
1,B1-2,ACTIVE,11/13/12,,0,17560,10/31/12
4,RS-2,ACTIVE,02/09/05,,0,,
5,PD 1192,ACTIVE,07/20/12,R,1192,17537,05/09/12
4,RT-4,ACTIVE,08/09/12,,0,,
4,RS-3,ACTIVE,,,0,,
2,C1-1,ACTIVE,08/09/12,,0,,
1,B3-2,ACTIVE,08/09/12,,0,,
4,RS-3,ACTIVE,05/05/04,,0,A5348,02/11/04
2,C2-2,ACTIVE,,,0,,
4,RT-3.5,ACTIVE,11/13/12,,0,17559,10/31/12
4,RS-3,ACTIVE,,,0,,
4,RT-4,ACTIVE,11/13/12,,0,17558,10/31/12
3,M2-2,ACTIVE,,,0,,
5,PD 1078,ACTIVE,10/24/07,R,1078,15666,09/05/07
2,C3-2,ACTIVE,11/13/12,,0,17556,10/31/12
4,RS-3,ACTIVE,12/11/03,,0,,
4,RM-4.5,ACTIVE,11/13/12,,0,17555,10/31/12
2,C1-1,ACTIVE,,,0,,
2,C1-3,ACTIVE,11/13/12,,0,17445,10/03/12
1,B1-1,ACTIVE,10/08/04,,0,A5497,08/26/04
5,PD 808,ACTIVE,10/05/11,I,808,A7707,09/08/11
4,RS-2,ACTIVE,06/05/03,,0,A5078,02/05/03
4,RS-3,ACTIVE,03/23/07,,0,,
4,RM-5,ACTIVE,11/16/12,,0,,
5,PD 157,ACTIVE,06/06/12,BR,157,8892,12/28/78
2,C1-2,ACTIVE,10/05/11,,0,A7702,09/08/11
12,POS-1,ACTIVE,02/28/05,,0,,
4,RM-5,ACTIVE,10/05/11,,0,A7721,09/08/11
5,PD 14,ACTIVE,11/16/12,R,14,,
4,RS-2,ACTIVE,07/12/10,,0,,
1,B1-1,ACTIVE,11/16/12,,0,17546,10/03/12
4,RM-5,ACTIVE,01/05/12,,0,,
4,RT-4,ACTIVE,03/16/11,,0,,
2,C1-3,ACTIVE,01/05/12,,0,12370,01/20/99
5,PD 827,ACTIVE,01/10/03,I,827,A4896,
3,M1-2,ACTIVE,08/11/08,,0,,
1,B3-2,ACTIVE,03/23/12,,0,17389,02/15/12
5,PD 545,ACTIVE,08/15/08,M,545,A7386,07/09/08
3,M1-1,ACTIVE,08/12/08,,0,,
1,B1-1,ACTIVE,,,0,,
3,M2-1,ACTIVE,03/23/12,,0,17392,02/15/12
1,B2-1,ACTIVE,03/23/12,,0,17386,02/15/12
1,B1-1,ACTIVE,03/23/12,,0,17387,02/15/12
3,M1-2,ACTIVE,09/17/12,,0,,
1,B2-1,ACTIVE,03/23/12,,0,17385,02/15/12
7,DX-5,ACTIVE,03/23/12,,0,17384,02/15/12
5,PD 1116,ACTIVE,03/23/12,RB,1116,17347,02/15/12
4,RT-3.5,ACTIVE,03/23/12,,0,17325,02/15/12
5,PD 1188,ACTIVE,03/23/12,RB,1188,17309,02/15/12
4,RS-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
5,PD 1195,ACTIVE,07/19/12,R,1195,16647,06/06/12
5,PD 1119,ACTIVE,07/19/12,I,1119,17435,05/09/12
7,DX-16,ACTIVE,10/27/10,,0,,
5,PD 1193,ACTIVE,07/19/12,RB,1193,17422,05/09/12
4,RT-4,ACTIVE,08/07/12,,0,,
1,B3-3,ACTIVE,08/07/12,,0,,
4,RS-3,ACTIVE,08/07/12,,0,,
1,B1-2,ACTIVE,08/07/12,,0,,
1,B3-1,ACTIVE,08/07/12,,0,,
2,C1-1,ACTIVE,08/07/12,,0,,
4,RS-2,ACTIVE,08/07/12,,0,,
1,B3-1,ACTIVE,04/02/10,,0,,
4,RM-5.5,ACTIVE,05/17/07,,0,A5586,12/13/06
4,RM-5.5,ACTIVE,05/17/07,,0,A5585,12/13/06
1,B3-3,ACTIVE,05/18/07,,0,A5570,12/13/06
1,B3-2,ACTIVE,08/09/11,,0,,
3,M2-2,ACTIVE,03/15/10,,0,,
3,M1-2,ACTIVE,,,0,,
1,B1-5,ACTIVE,,,0,,
1,B3-3,ACTIVE,03/16/10,,0,,
3,M2-2,ACTIVE,,,0,,
3,M2-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
3,M2-2,ACTIVE,,,0,,
4,RM-5,ACTIVE,,,0,,
4,RT-4,ACTIVE,07/16/07,,0,,
7,DX-16,ACTIVE,,,0,,
4,RS-3,ACTIVE,03/24/10,,0,,
12,POS-1,ACTIVE,02/28/05,,0,,
4,RT-4,ACTIVE,12/26/08,,0,,
3,M2-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,04/02/10,,0,,
4,RS-3,ACTIVE,04/02/10,,0,,
2,C2-3,ACTIVE,05/25/07,,0,15789,11/01/06
2,C2-2,ACTIVE,05/29/07,,0,,
4,RM-5.5,ACTIVE,05/30/07,,0,A5581,12/13/06
4,RS-3,ACTIVE,05/29/07,,0,16008,05/09/07
4,RS-3,ACTIVE,07/29/11,,0,17253,07/06/11
4,RT-4,ACTIVE,05/24/07,,0,15995,04/11/07
2,C1-2,ACTIVE,10/17/07,,0,,
3,M1-3,ACTIVE,,,0,,
4,RT-4,ACTIVE,02/09/07,,0,,
4,RS-2,ACTIVE,04/02/10,,0,,
6,PMD 9,ACTIVE,04/03/09,,0,,
1,B1-2,ACTIVE,04/02/10,,0,,
1,B3-1,ACTIVE,,,0,,
4,RM-5,ACTIVE,02/23/06,,0,,
4,RS-3,ACTIVE,10/11/07,,0,,
1,B3-1,ACTIVE,06/04/08,,0,,
1,B3-5,ACTIVE,10/17/07,,0,16244,07/19/07
1,B3-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
2,C1-1,ACTIVE,,,0,,
2,C2-1,ACTIVE,06/08/10,,0,17041,05/12/10
2,C2-2,ACTIVE,07/29/11,,0,17255,07/06/11
4,RM-4.5,ACTIVE,07/29/11,,0,17256,07/06/11
3,M1-1,ACTIVE,,,0,,
4,RM-5,ACTIVE,06/04/07,,0,,
1,B1-1,ACTIVE,07/29/11,,0,17263,07/06/11
2,C1-2,ACTIVE,01/16/03,,0,13633,
3,M2-2,ACTIVE,11/17/08,,0,MA-105,10/08/08
1,B3-2,ACTIVE,,,0,,
4,RM-6,ACTIVE,06/12/07,,0,16049,04/11/07
4,RS-3,ACTIVE,06/15/07,,0,16070,04/11/07
1,B2-3,ACTIVE,06/12/07,,0,16075,04/11/07
1,B2-2,ACTIVE,06/12/07,,0,16077,04/11/07
3,M1-1,ACTIVE,10/20/09,,0,MA-105,10/08/08
1,B1-3,ACTIVE,01/06/05,,0,14337,09/29/04
4,RT-4,ACTIVE,01/09/08,,0,16292,12/12/07
2,C1-2,ACTIVE,,,0,,
5,PD 1161,ACTIVE,05/13/10,I,1161,16926,04/14/10
2,C1-3,ACTIVE,02/17/09,,0,16535,11/19/08
4,RT-4,ACTIVE,,,0,,
4,RS-3,ACTIVE,01/24/03,,0,A5053,
3,M2-3,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
2,C1-3,ACTIVE,10/27/04,,0,14480,08/26/04
1,B1-1,ACTIVE,03/18/09,,0,16769,02/11/09
4,RM-5,ACTIVE,09/21/06,,0,,
4,RS-2,ACTIVE,,,0,,
12,POS-2,ACTIVE,03/17/05,,0,,
3,M1-2,ACTIVE,,,0,,
1,B3-1,ACTIVE,08/12/09,,0,12917,
4,RS-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,,,0,,
2,C2-3,ACTIVE,,,0,,
1,B1-1,ACTIVE,04/14/09,,0,,
2,C1-1,ACTIVE,08/04/05,,0,A5222,06/29/05
4,RS-3,ACTIVE,11/13/07,,0,,
4,RT-3.5,ACTIVE,03/18/09,,0,A7291,02/11/09
3,M2-2,ACTIVE,04/09/09,,0,,
4,RM-5,ACTIVE,06/12/07,,0,16080,04/11/07
4,RT-3.5,ACTIVE,06/12/07,,0,16082,04/11/07
4,RS-3,ACTIVE,10/02/07,,0,16213,09/05/07
2,C1-2,ACTIVE,11/29/10,,0,,
2,C2-2,ACTIVE,09/13/07,,0,16196,07/19/07
4,RM-6,ACTIVE,,,0,,
1,B3-3,ACTIVE,10/29/10,,0,,
1,B1-2,ACTIVE,12/21/09,,0,A7569,12/02/09
4,RT-4,ACTIVE,10/01/03,,0,A5135,07/29/03
12,POS-2,ACTIVE,02/17/05,,0,,
1,B1-1,ACTIVE,12/21/09,,0,A7565,12/02/09
1,B3-3,ACTIVE,06/21/07,,0,16027,05/09/07
1,B3-2,ACTIVE,,,0,,
1,B3-1,ACTIVE,,,0,,
1,B3-3,ACTIVE,,,0,,
1,B3-2,ACTIVE,08/12/08,,0,,
4,RS-2,ACTIVE,10/20/08,,0,,
4,RT-3.5,ACTIVE,06/07/07,,0,A6043,01/11/07
4,RM-4.5,ACTIVE,07/16/07,,0,15797,05/23/07
4,RM-4.5,ACTIVE,06/12/07,,0,16071,04/11/07
3,M1-1,ACTIVE,,,0,,
1,B3-3,ACTIVE,06/11/07,,0,15944,04/11/07
4,RS-3,ACTIVE,06/12/07,,0,16067,04/11/07
4,RT-4,ACTIVE,06/12/07,,0,16076,04/11/07
1,B2-3,ACTIVE,06/12/07,,0,16078,04/11/07
4,RS-2,ACTIVE,09/19/06,,0,A5864,04/26/06
1,B1-1,ACTIVE,,,0,,
1,B3-3,ACTIVE,10/08/09,,0,16911,09/09/09
2,C2-1,ACTIVE,09/03/10,,0,17072,07/28/10
4,RM-5.5,ACTIVE,06/15/07,,0,15941,05/09/07
2,C1-1,ACTIVE,06/13/07,,0,15949,05/09/07
1,B3-2,ACTIVE,,,0,,
3,M1-1,ACTIVE,,,0,,
1,B3-1,ACTIVE,06/21/07,,0,,
2,C1-1,ACTIVE,02/17/09,,0,16761,01/13/09
3,M1-2,ACTIVE,,,0,,
5,PD 1110,ACTIVE,08/12/08,B,1110,16257,07/09/08
4,RT-4,ACTIVE,06/28/07,,0,16124,05/09/07
4,RM-4.5,ACTIVE,06/25/07,,0,19389,05/09/07
4,RT-4,ACTIVE,09/18/08,,0,,
2,C1-2,ACTIVE,08/22/08,,0,,
1,B3-2,ACTIVE,,,0,,
5,PD 1141,ACTIVE,08/14/09,I,1141,A7481,06/30/09
4,RT-4,ACTIVE,07/03/07,,0,16042,05/09/07
4,RS-3,ACTIVE,07/03/07,,0,A7097,05/09/07
4,RT-4,ACTIVE,07/03/07,,0,16054,05/09/07
4,RT-4,ACTIVE,07/03/07,,0,16043,05/09/07
4,RT-4,ACTIVE,07/03/07,,0,16046,05/09/07
4,RT-4,ACTIVE,09/21/06,,0,,
4,RS-3,ACTIVE,02/09/07,,0,,
5,PD 1021,ACTIVE,09/21/06,IB,1021,15417,06/28/06
4,RM-4.5,ACTIVE,11/09/10,,0,17113,11/03/10
5,PD 127,ACTIVE,,B,127,,
4,RS-3,ACTIVE,,,0,,
2,C2-1,ACTIVE,09/13/10,,0,,
5,PD 343,ACTIVE,,RC,343,,
1,B2-2,ACTIVE,03/23/07,,0,A6079,11/01/06
1,B3-1,ACTIVE,,,0,,
7,DX-16,ACTIVE,01/25/08,,0,,
4,RM-6.5,ACTIVE,,,0,,
1,B3-5,ACTIVE,07/03/07,,0,15665,05/09/07
1,B3-5,ACTIVE,07/03/07,,0,16139,05/09/07
1,B3-2,ACTIVE,10/20/08,,0,,
12,POS-1,ACTIVE,03/18/05,,0,,
1,B3-1,ACTIVE,07/02/07,,0,,
4,RM-4.5,ACTIVE,10/10/08,,0,16665,09/10/08
5,PD 1059,ACTIVE,06/29/07,I,1059,15529,05/09/07
1,B3-2,ACTIVE,12/22/09,,0,16941,12/02/09
1,B3-2,ACTIVE,10/03/06,,0,15205,06/28/06
1,B3-1,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
4,RM-4.5,ACTIVE,07/31/09,,0,16865,06/30/09
4,RM-5,ACTIVE,08/18/08,,0,,
1,B1-2,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
4,RM-4.5,ACTIVE,09/14/07,,0,16122,07/19/07
1,B2-2,ACTIVE,04/02/07,,0,A6082,11/01/06
1,B1-3,ACTIVE,09/14/07,,0,16182,07/19/07
4,RT-3.5,ACTIVE,09/24/07,,0,16208,07/19/07
3,M1-1,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
4,RM-4.5,ACTIVE,12/22/09,,0,16892,12/02/09
4,RT-4,ACTIVE,10/09/03,,0,14067,09/04/03
2,C2-1,ACTIVE,,,0,,
1,B2-2,ACTIVE,07/17/07,,0,,
4,RT-4,ACTIVE,03/13/03,,0,,
3,M1-1,ACTIVE,,,0,,
4,RS-2,ACTIVE,,,0,,
4,RS-3,ACTIVE,,,0,,
5,PD 273,ACTIVE,,RIB,273,,
5,PD 485,ACTIVE,,CB,485,,
1,B3-1,ACTIVE,05/30/03,,0,13537,02/27/02
1,B3-1,ACTIVE,10/01/07,,0,,
4,RS-3,ACTIVE,07/16/07,,0,16051,05/23/07
4,RT-3.5,ACTIVE,07/16/07,,0,16130,05/23/07
4,RT-3.5,ACTIVE,07/16/07,,0,16159,05/23/07
4,RT-4,ACTIVE,07/16/07,,0,16178,05/23/07
1,B1-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,09/12/07,,0,16012,07/19/07
1,B2-3,ACTIVE,09/13/07,,0,16187,07/19/07
4,RS-2,ACTIVE,,,0,,
4,RS-2,ACTIVE,,,0,,
3,M1-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,10/01/07,,0,,
4,RM-5,ACTIVE,09/03/10,,0,17076,07/28/10
1,B2-2,ACTIVE,09/14/07,,0,16188,07/19/07
1,B1-1,ACTIVE,07/17/07,,0,16148,05/23/07
1,B1-3,ACTIVE,07/17/07,,0,16154,05/23/07
4,RT-3.5,ACTIVE,07/19/07,,0,16165,05/23/07
12,POS-1,ACTIVE,08/12/08,,0,,
2,C1-1,ACTIVE,,,0,,
4,RS-2,ACTIVE,03/30/05,,0,,
3,M1-3,ACTIVE,,,0,,
3,M1-2,ACTIVE,10/17/07,,0,,
3,M2-2,ACTIVE,09/12/07,,0,,
4,RS-3,ACTIVE,,,0,,
2,C3-1,ACTIVE,04/23/09,,0,A7460,03/18/09
1,B3-2,ACTIVE,02/17/09,,0,16749,01/13/09
2,C1-5,ACTIVE,05/17/07,,0,15656,06/28/06
3,M1-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,11/17/09,,0,16923,10/07/09
1,B3-1,ACTIVE,12/22/09,,0,16809,12/02/09
2,C1-2,ACTIVE,09/30/08,,0,,
3,M1-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,09/13/07,,0,,
2,C1-1,ACTIVE,07/17/07,,0,16168,05/23/07
2,C1-1,ACTIVE,07/17/07,,0,16169,05/23/07
1,B3-3,ACTIVE,07/17/07,,0,16172,05/23/07
4,RT-4,ACTIVE,07/17/07,,0,16181,05/23/07
1,B3-2,ACTIVE,07/18/07,,0,A7113,05/23/07
1,B2-3,ACTIVE,07/18/07,,0,A7114,05/23/07
2,C1-1,ACTIVE,07/18/07,,0,A7117,05/23/07
4,RS-1,ACTIVE,07/18/07,,0,A7131,05/23/07
1,B3-2,ACTIVE,,,0,,
12,POS-2,ACTIVE,06/03/05,,0,,
1,B3-1,ACTIVE,,,0,,
3,M1-1,ACTIVE,07/19/07,,0,A7094,05/23/07
4,RS-3,ACTIVE,07/19/07,,0,A7095,05/23/07
1,B1-1,ACTIVE,,,0,,
2,C2-2,ACTIVE,,,0,,
12,POS-1,ACTIVE,07/23/07,,0,A7073,05/23/07
1,B1-3,ACTIVE,09/13/07,,0,16236,07/19/07
4,RS-3,ACTIVE,09/28/07,,0,16239,07/19/07
1,B1-2,ACTIVE,02/17/09,,0,16765,01/13/09
1,B3-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,07/17/07,,0,,
1,B1-1,ACTIVE,07/19/07,,0,16147,05/23/07
5,PD 1036,ACTIVE,03/08/07,R,1036,15576,11/01/06
4,RM-4.5,ACTIVE,07/27/07,,0,15657,
1,B3-3,ACTIVE,,,0,,
2,C1-2,ACTIVE,,,0,,
1,B3-1,ACTIVE,08/13/08,,0,,
2,C1-2,ACTIVE,,,0,,
1,B2-1.5,ACTIVE,10/06/10,,0,17099,09/08/10
2,C1-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,,,0,,
2,C3-2,ACTIVE,07/26/07,,0,16156,05/23/07
2,C2-2,ACTIVE,12/22/09,,0,16959,12/02/09
1,B3-1,ACTIVE,10/01/07,,0,A7068,07/19/07
2,C1-3,ACTIVE,,,0,,
4,RM-5,ACTIVE,09/14/07,,0,A7176,07/19/07
4,RS-3,ACTIVE,,,0,,
5,PD 1046,ACTIVE,07/26/07,R,1046,15780,01/11/07
1,B1-2,ACTIVE,,,0,,
1,B3-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,07/19/07,,0,A4884,
5,PD 229,ACTIVE,08/12/08,PD,229,16466,07/09/08
1,B1-2,ACTIVE,06/22/05,,0,A5478,05/11/05
2,C1-2,ACTIVE,10/02/07,,0,16286,09/05/07
1,B2-5,ACTIVE,10/02/07,,0,16289,09/05/07
4,RM-5,ACTIVE,02/17/09,,0,16760,01/13/09
4,RT-4,ACTIVE,10/02/07,,0,16281,09/05/07
5,PD 70,ACTIVE,08/19/08,PD,70,,
4,RT-3.5,ACTIVE,10/02/07,,0,16277,09/05/07
1,B3-1,ACTIVE,12/22/09,,0,16957,12/02/09
4,RS-3,ACTIVE,09/11/07,,0,,
12,POS-1,ACTIVE,04/22/05,,0,,
2,C1-2,ACTIVE,,,0,,
4,RS-2,ACTIVE,,,0,,
4,RT-4,ACTIVE,11/14/07,,0,16134,10/31/07
5,PD 1037,ACTIVE,04/04/07,B,1037,15766,11/01/06
4,RT-4,ACTIVE,,,0,,
5,PD 775,ACTIVE,12/11/02,RB,775,,
4,RS-3,ACTIVE,09/14/07,,0,16120,07/19/07
4,RT-4,ACTIVE,09/14/07,,0,16189,07/19/07
1,B3-1,ACTIVE,09/14/07,,0,16194,07/19/07
3,M1-1,ACTIVE,05/13/09,,0,A7469,04/22/09
1,B3-2,ACTIVE,09/24/07,,0,16198,07/19/07
4,RS-3,ACTIVE,09/24/07,,0,16200,07/19/07
4,RT-4,ACTIVE,09/24/07,,0,16201,07/19/07
2,C1-3,ACTIVE,12/22/09,,0,16960,12/02/09
